budget_line_id,jurisdiction_code,jurisdiction_label,fiscal_year,direction,phase_id,phase_label,fund_code,fund_label,fund_source,kan_code,kan_label,kan_source,kou_code,kou_label,kou_source,moku_code,moku_label,moku_source,setsu_code,setsu_label,setsu_source,saisetsu_code,saisetsu_label,saisetsu_source,saisaisetsu_code,saisaisetsu_label,saisaisetsu_source,hierarchy_path,value,currency,source_amount,source_amount_unit,source_row
132047:2024:revenue:approved:e001725a6c2a6b9f,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,45,子ども発達支援センター給食利用料金収入,45子ども発達支援センター給食利用料金収入,0,,0,会計01/款21/項04/目05/節01/細節45/細々節0,1653000,JPY,1653,千円,626
132047:2024:revenue:approved:28c8f8c69952b754,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,46,子ども発達支援センター障がい児一時保育利用料金収入,46子ども発達支援センター障がい児一時保育利用料金収入,0,,0,会計01/款21/項04/目05/節01/細節46/細々節0,840000,JPY,840,千円,627
132047:2024:revenue:approved:665638d64620d674,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,47,一時保育利用料金相当額負担金収入,47一時保育利用料金相当額負担金収入,0,,0,会計01/款21/項04/目05/節01/細節47/細々節0,1696000,JPY,1696,千円,628
132047:2024:revenue:approved:ed34e90d70285439,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,48,母子生活支援施設管外入所者措置費負担金収入,48母子生活支援施設管外入所者措置費負担金収入,0,,0,会計01/款21/項04/目05/節01/細節48/細々節0,1133000,JPY,1133,千円,629
132047:2024:revenue:approved:0005448a0e9f2774,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,49,ひとり親家庭ホームヘルプサービス事業利用料金収入,49ひとり親家庭ホームヘルプサービス事業利用料金収入,0,,0,会計01/款21/項04/目05/節01/細節49/細々節0,199000,JPY,199,千円,630
132047:2024:revenue:approved:cb5ba95bd7a58070,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,50,多世代交流センター行事等参加費収入,50多世代交流センター行事等参加費収入,0,,0,会計01/款21/項04/目05/節01/細節50/細々節0,279000,JPY,279,千円,631
132047:2024:revenue:approved:9c1f8b577eb56eda,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,51,公衆衛生看護学実習等負担金収入,51公衆衛生看護学実習等負担金収入,0,,0,会計01/款21/項04/目05/節01/細節51/細々節0,30000,JPY,30,千円,632
132047:2024:revenue:approved:861ce061d0e39dfe,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,52,休日・夜間診療所・薬局転貸料等収入,52休日・夜間診療所・薬局転貸料等収入,0,,0,会計01/款21/項04/目05/節01/細節52/細々節0,4082000,JPY,4082,千円,633
132047:2024:revenue:approved:947aea969be6c4d1,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,53,後期高齢者医療制度事業費補助金収入,53後期高齢者医療制度事業費補助金収入,0,,0,会計01/款21/項04/目05/節01/細節53/細々節0,600000,JPY,600,千円,634
132047:2024:revenue:approved:e5871519b40915e4,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,54,保険者インセンティブ交付金収入,54保険者インセンティブ交付金収入,0,,0,会計01/款21/項04/目05/節01/細節54/細々節0,9451000,JPY,9451,千円,635
132047:2024:revenue:approved:403f0971ac82e4de,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,55,予防接種費負担金収入,55予防接種費負担金収入,0,,0,会計01/款21/項04/目05/節01/細節55/細々節0,47343000,JPY,47343,千円,636
132047:2024:revenue:approved:f6387a7d4f2103ff,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,56,みどり東京・温暖化防止プロジェクト市町村助成金,56みどり東京・温暖化防止プロジェクト市町村助成金,0,,0,会計01/款21/項04/目05/節01/細節56/細々節0,1000000,JPY,1000,千円,637
132047:2024:revenue:approved:52671bdb61c570dd,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,57,リサイクル品販売収入,57リサイクル品販売収入,0,,0,会計01/款21/項04/目05/節01/細節57/細々節0,672000,JPY,672,千円,638
132047:2024:revenue:approved:fc957eb66d62453c,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,58,三多摩は一つなり交流事業補助金収入,58三多摩は一つなり交流事業補助金収入,0,,0,会計01/款21/項04/目05/節01/細節58/細々節0,500000,JPY,500,千円,639
132047:2024:revenue:approved:35513286e086647d,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,59,ごみ減量啓発品販売収入,59ごみ減量啓発品販売収入,0,,0,会計01/款21/項04/目05/節01/細節59/細々節0,60000,JPY,60,千円,640
132047:2024:revenue:approved:b98812ba93c92de9,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,60,家庭系ごみ指定収集袋広告掲載料収入,60家庭系ごみ指定収集袋広告掲載料収入,0,,0,会計01/款21/項04/目05/節01/細節60/細々節0,100000,JPY,100,千円,641
132047:2024:revenue:approved:decb57112b2e2e40,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,61,古紙類等売却代金収入,61古紙類等売却代金収入,0,,0,会計01/款21/項04/目05/節01/細節61/細々節0,23231000,JPY,23231,千円,642
132047:2024:revenue:approved:8f83139679ccdbdd,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,62,使用済小型家電売却代金収入,62使用済小型家電売却代金収入,0,,0,会計01/款21/項04/目05/節01/細節62/細々節0,41000,JPY,41,千円,643
132047:2024:revenue:approved:23204128b5fca3ea,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,63,農業者年金業務委託手数料収入,63農業者年金業務委託手数料収入,0,,0,会計01/款21/項04/目05/節01/細節63/細々節0,75000,JPY,75,千円,644
132047:2024:revenue:approved:07e014b5daca7d18,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,64,援農ボランティア活動保険料収入,64援農ボランティア活動保険料収入,0,,0,会計01/款21/項04/目05/節01/細節64/細々節0,80000,JPY,80,千円,645
132047:2024:revenue:approved:36c2bba8a7ba506c,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,65,都市農業を育てる市民のつどい参加料金収入,65都市農業を育てる市民のつどい参加料金収入,0,,0,会計01/款21/項04/目05/節01/細節65/細々節0,40000,JPY,40,千円,646
132047:2024:revenue:approved:620b8357be7b8261,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,66,市民農園利用料金収入,66市民農園利用料金収入,0,,0,会計01/款21/項04/目05/節01/細節66/細々節0,3584000,JPY,3584,千円,647
132047:2024:revenue:approved:a36ff480c269ca03,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,67,生産緑地買取・活用支援事業補助金収入,67生産緑地買取・活用支援事業補助金収入,0,,0,会計01/款21/項04/目05/節01/細節67/細々節0,981632000,JPY,981632,千円,648
132047:2024:revenue:approved:8e40a3d746dacd06,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,68,さくら通り駐車場用地賃借料相当額負担金収入,68さくら通り駐車場用地賃借料相当額負担金収入,0,,0,会計01/款21/項04/目05/節01/細節68/細々節0,45748000,JPY,45748,千円,649
132047:2024:revenue:approved:4a42560edfe8cda4,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,69,駅前商業活性化店舗等施設負担金収入,69駅前商業活性化店舗等施設負担金収入,0,,0,会計01/款21/項04/目05/節01/細節69/細々節0,2623000,JPY,2623,千円,650
132047:2024:revenue:approved:360ad5508f9ba880,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,70,シティコート下連雀貸店舗施設負担金収入,70シティコート下連雀貸店舗施設負担金収入,0,,0,会計01/款21/項04/目05/節01/細節70/細々節0,467000,JPY,467,千円,651
132047:2024:revenue:approved:dbfd5a57cee6defb,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,71,牟礼研究開発センター修繕費負担金収入,71牟礼研究開発センター修繕費負担金収入,0,,0,会計01/款21/項04/目05/節01/細節71/細々節0,30662000,JPY,30662,千円,652
132047:2024:revenue:approved:5994b65488359101,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,72,三鷹駅南口広場広告掲示板利用料金収入,72三鷹駅南口広場広告掲示板利用料金収入,0,,0,会計01/款21/項04/目05/節01/細節72/細々節0,210000,JPY,210,千円,653
132047:2024:revenue:approved:c4b663ca9729ecba,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,73,東京都市町村民交通災害共済市町村事務交付金,73東京都市町村民交通災害共済市町村事務交付金,0,,0,会計01/款21/項04/目05/節01/細節73/細々節0,127000,JPY,127,千円,654
132047:2024:revenue:approved:237de73309939c3a,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,74,放置自転車等撤去料収入,74放置自転車等撤去料収入,0,,0,会計01/款21/項04/目05/節01/細節74/細々節0,1148000,JPY,1148,千円,655
132047:2024:revenue:approved:5ae19a27ae3a83d4,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,75,放置自転車等売却収入,75放置自転車等売却収入,0,,0,会計01/款21/項04/目05/節01/細節75/細々節0,217000,JPY,217,千円,656
132047:2024:revenue:approved:6758179d4e849893,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,76,自転車等駐車場指定管理者利用料金超過分納入金等収入,76自転車等駐車場指定管理者利用料金超過分納入金等収入,0,,0,会計01/款21/項04/目05/節01/細節76/細々節0,8465000,JPY,8465,千円,657
132047:2024:revenue:approved:2807670f0b255ca3,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,77,美術館周辺指導員等業務負担金収入,77美術館周辺指導員等業務負担金収入,0,,0,会計01/款21/項04/目05/節01/細節77/細々節0,6084000,JPY,6084,千円,658
132047:2024:revenue:approved:753c962ba38c1782,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,78,小型ＥＶバス乗車券地域ポイント収入,78小型ＥＶバス乗車券地域ポイント収入,0,,0,会計01/款21/項04/目05/節01/細節78/細々節0,1000,JPY,1,千円,659
132047:2024:revenue:approved:298e840fdbc83989,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,79,三鷹駅バス降車場賃借料相当額負担金収入,79三鷹駅バス降車場賃借料相当額負担金収入,0,,0,会計01/款21/項04/目05/節01/細節79/細々節0,1187000,JPY,1187,千円,660
132047:2024:revenue:approved:b69eb67221f80eaf,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,80,雨水貯留施設負担金収入,80雨水貯留施設負担金収入,0,,0,会計01/款21/項04/目05/節01/細節80/細々節0,161000,JPY,161,千円,661
132047:2024:revenue:approved:66d090b407ed44c5,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,81,施設命名権収入,81施設命名権収入,0,,0,会計01/款21/項04/目05/節01/細節81/細々節0,8000000,JPY,8000,千円,662
132047:2024:revenue:approved:244466565b4bd3d2,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,82,消防団員等公務災害補償基金受入金,82消防団員等公務災害補償基金受入金,0,,0,会計01/款21/項04/目05/節01/細節82/細々節0,150000,JPY,150,千円,663
132047:2024:revenue:approved:56c90adaf7568e96,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,83,消防団員退職報償金受入金,83消防団員退職報償金受入金,0,,0,会計01/款21/項04/目05/節01/細節83/細々節0,4016000,JPY,4016,千円,664
132047:2024:revenue:approved:76fe1f92ea9fefad,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,84,学校給食費収入,84学校給食費収入,0,,0,会計01/款21/項04/目05/節01/細節84/細々節0,73238000,JPY,73238,千円,665
132047:2024:revenue:approved:15c90de26000e8b7,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,85,学校災害共済給付金等収入,85学校災害共済給付金等収入,0,,0,会計01/款21/項04/目05/節01/細節85/細々節0,7993000,JPY,7993,千円,666
132047:2024:revenue:approved:4b5cf125dbcbdf00,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,86,地域伝統芸能等保存事業助成金収入,86地域伝統芸能等保存事業助成金収入,0,,0,会計01/款21/項04/目05/節01/細節86/細々節0,300000,JPY,300,千円,667
132047:2024:revenue:approved:69b1e40d68bd1fd3,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,87,遺跡緊急発掘調査事業原因者負担金収入,87遺跡緊急発掘調査事業原因者負担金収入,0,,0,会計01/款21/項04/目05/節01/細節87/細々節0,1000,JPY,1,千円,668
132047:2024:revenue:approved:731670435b241a17,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,88,子ども交流会参加料金収入,88子ども交流会参加料金収入,0,,0,会計01/款21/項04/目05/節01/細節88/細々節0,240000,JPY,240,千円,669
132047:2024:revenue:approved:9f871f47e36d1702,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,89,スポーツ振興くじ助成金,89スポーツ振興くじ助成金,0,,0,会計01/款21/項04/目05/節01/細節89/細々節0,11317000,JPY,11317,千円,670
132047:2024:revenue:approved:586d33e9cdf17090,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,90,子ども活動支援金収入,90子ども活動支援金収入,0,,0,会計01/款21/項04/目05/節01/細節90/細々節0,1000000,JPY,1000,千円,671
132047:2024:revenue:approved:5fc2254196e2824e,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,91,スポーツ施設利用料金収入,91スポーツ施設利用料金収入,0,,0,会計01/款21/項04/目05/節01/細節91/細々節0,891000,JPY,891,千円,672
132047:2024:revenue:approved:e5e201d4a6ad8022,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,21,諸収入,21諸収入,04,雑入,04雑入,05,雑入,05雑入,01,雑入,01雑入,92,大沢野川グラウンド復旧補償金収入,92大沢野川グラウンド復旧補償金収入,0,,0,会計01/款21/項04/目05/節01/細節92/細々節0,1606000,JPY,1606,千円,673
132047:2024:revenue:approved:d97add33e56cc813,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,22,市債,22市債,01,市債,01市債,01,民生債,01民生債,01,社会福祉施設整備債,01社会福祉施設整備債,01,一小学童保育所整備事業債,01一小学童保育所整備事業債,0,,0,会計01/款22/項01/目01/節01/細節01/細々節0,64000000,JPY,64000,千円,674
132047:2024:revenue:approved:57ffe4c2721f9fc8,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,22,市債,22市債,01,市債,01市債,02,農林債,02農林債,01,農園整備債,01農園整備債,01,牟礼の里農園（仮称）整備事業債,01牟礼の里農園（仮称）整備事業債,0,,0,会計01/款22/項01/目02/節01/細節01/細々節0,378000000,JPY,378000,千円,675
132047:2024:revenue:approved:5c2920a0f02bce78,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,22,市債,22市債,01,市債,01市債,03,土木債,03土木債,01,道路整備債,01道路整備債,01,三鷹駅前デッキ長寿命化改修事業債,01三鷹駅前デッキ長寿命化改修事業債,0,,0,会計01/款22/項01/目03/節01/細節01/細々節0,52000000,JPY,52000,千円,676
132047:2024:revenue:approved:3d010de216bfc736,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,22,市債,22市債,01,市債,01市債,03,土木債,03土木債,01,道路整備債,01道路整備債,02,宮下橋架替事業債,02宮下橋架替事業債,0,,0,会計01/款22/項01/目03/節01/細節02/細々節0,196000000,JPY,196000,千円,677
132047:2024:revenue:approved:3d49513909d803ab,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,22,市債,22市債,01,市債,01市債,03,土木債,03土木債,02,都市計画債,02都市計画債,01,北野公園用地取得事業債,01北野公園用地取得事業債,0,,0,会計01/款22/項01/目03/節02/細節01/細々節0,102000000,JPY,102000,千円,678
132047:2024:revenue:approved:496b10b4bc25a3f2,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,22,市債,22市債,01,市債,01市債,04,教育債,04教育債,01,義務教育施設整備債,01義務教育施設整備債,01,第四小学校大規模改修事業債,01第四小学校大規模改修事業債,0,,0,会計01/款22/項01/目04/節01/細節01/細々節0,68000000,JPY,68000,千円,679
132047:2024:revenue:approved:1efd978190c9f038,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,22,市債,22市債,01,市債,01市債,04,教育債,04教育債,01,義務教育施設整備債,01義務教育施設整備債,02,井口小学校大規模改修事業債,02井口小学校大規模改修事業債,0,,0,会計01/款22/項01/目04/節01/細節02/細々節0,144000000,JPY,144000,千円,680
132047:2024:revenue:approved:9f47dee8f748011c,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,22,市債,22市債,01,市債,01市債,04,教育債,04教育債,01,義務教育施設整備債,01義務教育施設整備債,03,第五小学校大規模改修事業債,03第五小学校大規模改修事業債,0,,0,会計01/款22/項01/目04/節01/細節03/細々節0,60000000,JPY,60000,千円,681
132047:2024:revenue:approved:5cbf38d7a761a580,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,22,市債,22市債,01,市債,01市債,04,教育債,04教育債,01,義務教育施設整備債,01義務教育施設整備債,04,第三中学校大規模改修事業債,04第三中学校大規模改修事業債,0,,0,会計01/款22/項01/目04/節01/細節04/細々節0,77000000,JPY,77000,千円,682
132047:2024:revenue:approved:2454279d385690c6,132047,三鷹市,2024,revenue,approved,当初予算,01,一般会計,01一般会計,22,市債,22市債,01,市債,01市債,04,教育債,04教育債,02,スポーツ施設整備債,02スポーツ施設整備債,01,井口グラウンド（仮称）等整備事業債,01井口グラウンド（仮称）等整備事業債,0,,0,会計01/款22/項01/目04/節02/細節01/細々節0,225000000,JPY,225000,千円,683
132047:2024:revenue:approved:7f1d94a4bd40dbf5,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,01,国民健康保険税,01国民健康保険税,01,国民健康保険税,01国民健康保険税,01,一般被保険者国民健康保険税,01一般被保険者国民健康保険税,01,医療給付費分現年課税分,01医療給付費分現年課税分,01,現年課税分,01現年課税分,0,,0,会計02/款01/項01/目01/節01/細節01/細々節0,2463961000,JPY,2463961,千円,684
132047:2024:revenue:approved:369c16ccff657f65,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,01,国民健康保険税,01国民健康保険税,01,国民健康保険税,01国民健康保険税,01,一般被保険者国民健康保険税,01一般被保険者国民健康保険税,02,介護納付金分現年課税分,02介護納付金分現年課税分,01,現年課税分,01現年課税分,0,,0,会計02/款01/項01/目01/節02/細節01/細々節0,353943000,JPY,353943,千円,685
132047:2024:revenue:approved:6c5260cfb6de86b6,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,01,国民健康保険税,01国民健康保険税,01,国民健康保険税,01国民健康保険税,01,一般被保険者国民健康保険税,01一般被保険者国民健康保険税,03,後期高齢者支援金分現年課税分,03後期高齢者支援金分現年課税分,01,現年課税分,01現年課税分,0,,0,会計02/款01/項01/目01/節03/細節01/細々節0,958044000,JPY,958044,千円,686
132047:2024:revenue:approved:1906515909c1c09f,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,01,国民健康保険税,01国民健康保険税,01,国民健康保険税,01国民健康保険税,01,一般被保険者国民健康保険税,01一般被保険者国民健康保険税,04,医療給付費分滞納繰越分,04医療給付費分滞納繰越分,01,滞納繰越分,01滞納繰越分,0,,0,会計02/款01/項01/目01/節04/細節01/細々節0,89729000,JPY,89729,千円,687
132047:2024:revenue:approved:32a9f1beabd6f4d3,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,01,国民健康保険税,01国民健康保険税,01,国民健康保険税,01国民健康保険税,01,一般被保険者国民健康保険税,01一般被保険者国民健康保険税,05,介護納付金分滞納繰越分,05介護納付金分滞納繰越分,01,滞納繰越分,01滞納繰越分,0,,0,会計02/款01/項01/目01/節05/細節01/細々節0,15611000,JPY,15611,千円,688
132047:2024:revenue:approved:a9492c4b783d4f3e,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,01,国民健康保険税,01国民健康保険税,01,国民健康保険税,01国民健康保険税,01,一般被保険者国民健康保険税,01一般被保険者国民健康保険税,06,後期高齢者支援金分滞納繰越分,06後期高齢者支援金分滞納繰越分,01,滞納繰越分,01滞納繰越分,0,,0,会計02/款01/項01/目01/節06/細節01/細々節0,34017000,JPY,34017,千円,689
132047:2024:revenue:approved:a529710df85e238b,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,01,国民健康保険税,01国民健康保険税,01,国民健康保険税,01国民健康保険税,02,退職被保険者等国民健康保険税,02退職被保険者等国民健康保険税,01,医療給付費分現年課税分,01医療給付費分現年課税分,01,現年課税分,01現年課税分,0,,0,会計02/款01/項01/目02/節01/細節01/細々節0,1000,JPY,1,千円,690
132047:2024:revenue:approved:0b14dfd4cad19121,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,01,国民健康保険税,01国民健康保険税,01,国民健康保険税,01国民健康保険税,02,退職被保険者等国民健康保険税,02退職被保険者等国民健康保険税,02,介護納付金分現年課税分,02介護納付金分現年課税分,01,現年課税分,01現年課税分,0,,0,会計02/款01/項01/目02/節02/細節01/細々節0,1000,JPY,1,千円,691
132047:2024:revenue:approved:c099fff6f7617768,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,01,国民健康保険税,01国民健康保険税,01,国民健康保険税,01国民健康保険税,02,退職被保険者等国民健康保険税,02退職被保険者等国民健康保険税,03,後期高齢者支援金分現年課税分,03後期高齢者支援金分現年課税分,01,現年課税分,01現年課税分,0,,0,会計02/款01/項01/目02/節03/細節01/細々節0,1000,JPY,1,千円,692
132047:2024:revenue:approved:8602f74615136fe4,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,01,国民健康保険税,01国民健康保険税,01,国民健康保険税,01国民健康保険税,02,退職被保険者等国民健康保険税,02退職被保険者等国民健康保険税,04,医療給付費分滞納繰越分,04医療給付費分滞納繰越分,01,滞納繰越分,01滞納繰越分,0,,0,会計02/款01/項01/目02/節04/細節01/細々節0,14000,JPY,14,千円,693
132047:2024:revenue:approved:a08045d4223df93e,132047,三鷹市,2024,revenue,approved,当初予算,02,国民健康保険事業特別会計,02国民健康保険事業特別会計,01,国民健康保険税,01国民健康保険税,01,国民健康保険税,01国民健康保険税,02,退職被保険者等国民健康保険税,02退職被保険者等国民健康保険税,05,介護納付金分滞納繰越分,05介護納付金分滞納繰越分,01,滞納繰越分,01滞納繰越分,0,,0,会計02/款01/項01/目02/節05/細節01/細々節0,4000,JPY,4,千円,694
