fiscal_year,fund_code,kan_code,kou_code,moku_code,daijigyo_code,project_name,matched_thousand_yen,match_method,match_basis,candidate_count
2020,1,10,5,1,5,放課後子ども教室事業,15026,round,total,1
2020,1,10,5,1,6,社会教育委員関係費,336,round,total,1
2020,1,10,5,1,7,学校開放,3041,round,total,1
2020,1,10,5,1,8,こどもかけこみ１１０番,210,round,total,1
2020,1,10,5,1,9,文化財専門委員関係費,49,round,total,1
2020,1,10,5,1,10,文化財保護関係費,9603,ceil,total,1
2020,1,10,5,1,11,埋蔵文化財保護関係費,4920,round,total,1
2020,1,10,5,1,12,古民家園管理運営費,11360,round,total,1
2020,1,10,5,1,13,文化財保存事業費補助,300,round,total,1
2020,1,10,5,1,14,学校支援ボランティア推進,500,round,total,1
2020,1,10,5,1,15,歴史公園維持管理費,1586,round,total,1
2020,1,10,5,3,1,西河原公民館管理費,32018,round,total,1
2020,1,10,5,3,2,公民館運営費,26904,round,total,1
2020,1,10,5,3,3,少年事業,1281,round,total,1
2020,1,10,5,3,4,青年教室事業,133,round,total,1
2020,1,10,5,3,5,チャレンジ青年学級,99,round,total,1
2020,1,10,5,3,6,成人学習事業,198,round,total,1
2020,1,10,5,3,7,女性セミナー,243,round,total,1
2020,1,10,5,3,8,学習グループ保育,884,round,total,1
2020,1,10,5,3,9,日本語教室事業,386,round,total,1
2020,1,10,5,3,10,市民劇場,414,ceil,total,1
2020,1,10,5,3,12,図書室,10373,round,total,1
2020,1,10,5,3,13,こまえ市民大学,689,round,total,1
2020,1,10,5,3,14,情報学習事業,1016,round,total,1
2020,1,10,5,3,15,居場所事業,139,round,total,1
2020,1,10,5,4,1,中央図書館運営費,70670,round,total,1
2020,1,10,5,4,2,図書館協議会委員関係費,220,round,total,1
2020,1,10,5,4,3,子ども読書活動推進事業,255,round,total,1
2020,1,10,5,4,4,子ども読書啓発事業ﾌ,2286,ceil,total,1
2020,1,10,5,4,5,利用支援サービス事業,280,round,total,1
2020,1,10,5,4,6,図書館ボランティア関係費,102,round,total,1
2020,1,10,5,5,1,市民ホール関係費,35202,round,org_subtotal,2
2020,1,10,6,1,1,一般事務費,8,round,total,1
2020,1,10,6,1,2,スポーツ推進委員関係費,2158,round,total,1
2020,1,10,6,1,3,少年少女スポーツ振興,1527,round,total,1
2020,1,10,6,1,4,市民スポーツ大会関係費,2508,round,total,1
2020,1,10,6,1,5,スポーツ推進審議会関係費,576,round,total,1
2020,1,10,6,1,6,市民スポーツ振興費,651,round,total,1
2020,1,10,6,2,1,体育施設維持管理費,21813,round,org_subtotal,2
2020,1,10,6,2,2,体育施設指定管理業務費,99488,round,total,1
2020,1,10,6,2,3,体育施設新型コロナウイルス感染症新対策事業,1000,round,total,1
2020,1,11,1,1,1,長期債償還元金,1593927,round,total,1
2020,1,11,1,2,1,長期債，一時借入金償還利子,100133,round,total,1
2020,1,12,1,1,1,財政調整基金費,240258,round,total,1
2020,1,12,1,2,1,減債基金費,1,round,total,1
2020,1,12,1,3,1,災害復旧・復興特別交付金積立基金費,1,ceil,total,1
2021,1,1,1,1,1,人件費,58245,round,total,1
2021,1,1,1,1,2,議会関係費,220590,floor,total,1
2021,1,1,1,1,3,一般事務費,17210,round,total,1
2021,1,2,1,1,1,人件費,710992,round,total,1
2021,1,2,1,1,2,一般事務費,10664,round,org_subtotal,5
2021,1,2,1,1,3,表彰関係費,128,round,total,1
2021,1,2,1,1,5,行政不服審査及び個人情報保護制度関係費,290,round,total,1
2021,1,2,1,1,6,庁舎維持管理費,177064,floor,total,1
2021,1,2,1,1,7,庁用車関係費,404,round,total,1
2021,1,2,1,1,8,職員管理費,573837,round,total,1
2021,1,2,1,1,9,職員健康管理費,15306,round,total,1
2021,1,2,1,1,10,職員福利厚生費,5401,round,total,1
2021,1,2,1,1,11,職員研修費,11083,round,total,1
2021,1,2,1,1,12,公務災害関係費,5247,round,total,1
2021,1,2,1,2,1,文書管理関係費,23967,round,total,1
2021,1,2,1,2,2,印刷関係費,5049,round,total,1
2021,1,2,1,3,1,広報関係費,15379,round,total,1
2021,1,2,1,3,2,ホームページ関係費ｱ,2248,round,total,1
2021,1,2,1,3,3,市民相談関係費,2121,round,total,1
2021,1,2,1,4,1,一般事務費,12340,round,total,1
2021,1,2,1,5,1,一般事務費,5828,round,total,1
2021,1,2,1,6,1,財産管理費,1670,round,org_subtotal,2
2021,1,2,1,6,2,公共施設整備基金費,50132,round,total,1
2021,1,2,1,6,3,公共施設修繕基金費,250069,round,total,1
2021,1,2,1,7,1,一般事務費,1839,round,org_subtotal,3
2021,1,2,1,7,2,初春まつり関係費,956,round,total,1
2021,1,2,1,7,3,名誉市民関連事業関係費,586,round,total,1
2021,1,2,1,7,4,憲法・平和都市関係費,2,round,total,1
2021,1,2,1,7,5,国際化推進,241,round,total,1
2021,1,2,1,7,6,男女共同参画施策推進,859,round,total,1
2021,1,2,1,7,7,市民参加と市民協働に関する審議会関係費,596,round,total,1
2021,1,2,1,7,8,市民活動支援センター関係費,36350,round,total,1
2021,1,2,1,7,9,行政評価関係費,855,round,total,1
2021,1,2,1,7,10,東京２０２０大会に向けた気運醸成事業,11249,round,total,1
2021,1,2,1,7,11,市民公益活動団体補助,768,round,total,1
2021,1,2,1,7,12,人権尊重推進関係費,1366,round,total,1
2021,1,2,1,7,13,市民活動関係費,9292,round,total,1
2021,1,2,1,7,14,ＩＣＴ活用推進関係費,2762,floor,org_subtotal,2
2021,1,2,1,7,15,ミライ×チャレンジ,78,ceil,total,1
2021,1,2,1,7,16,市史編さん事業費,24679,ceil,total,1
2021,1,2,1,7,17,桜まつり関係費ｽ,2767,round,total,1
2021,1,2,1,7,18,えきまえ広場関係費,1549,round,total,1
2021,1,2,1,7,19,「絵手紙発祥の地－狛江」推進関係費,2887,round,total,1
2021,1,2,1,7,20,「音楽の街－狛江」推進関係費,3145,round,total,1
2021,1,2,1,7,21,市制施行５０周年記念関係費,73,round,total,1
2021,1,2,1,8,1,計算事務費,113287,round,org_subtotal,2
2021,1,2,1,8,2,電子自治体推進費,9933,round,total,1
2021,1,2,1,9,1,一般事務費,103,round,total,1
2021,1,2,1,9,2,友好都市交流推進事業関係費,7,round,total,1
2021,1,2,1,9,3,市民まつり関係費,5000,round,total,1
2021,1,2,1,9,4,コミュニティ活動活性化助成,1203,round,total,1
2021,1,2,1,10,1,訴訟関係費,1980,round,total,1
2021,1,2,2,1,1,人件費,215802,round,total,1
2021,1,2,2,1,2,一般事務費,244,round,org_subtotal,2
2021,1,2,2,2,1,一般事務費,52589,floor,org_subtotal,2
2021,1,2,2,3,1,固定資産評価審査委員会費,30,floor,total,1
2021,1,2,3,1,1,人件費,105891,round,total,1
2021,1,2,3,1,2,一般事務費,84741,round,total,1
2021,1,2,3,1,3,人口動態調査,82,round,total,1
2021,1,2,3,1,4,住民基本台帳人口調査,201,round,total,1
2021,1,2,3,1,5,中長期在留者住居地届出等事務,50,round,total,1
2021,1,2,3,1,6,個人番号カード交付事業,40436,round,total,1
2021,1,2,3,1,7,証明書コンビニ交付事業,13130,round,total,1
2021,1,2,3,1,8,議場結婚式関係費,87,round,total,1
2021,1,2,3,2,1,住居表示関係費,535,round,total,1
2021,1,2,4,1,1,人件費,21184,round,total,1
2021,1,2,4,1,2,選挙管理委員会費,2814,floor,total,1
2021,1,2,4,2,1,選挙啓発費,49,round,total,1
2021,1,2,4,3,1,人件費,1063,round,total,1
2021,1,2,4,3,2,東京都議会議員選挙費,34199,round,total,1
2021,1,2,4,4,1,人件費,1060,round,total,1
2021,1,2,4,4,2,衆議院議員選挙費,29554,round,total,1
2021,1,2,5,1,1,一般事務費,5,round,total,1
2021,1,2,5,2,1,学校基本調査,15,round,total,1
2021,1,2,5,2,2,経済センサス調査区管理,3,round,total,1
2021,1,2,5,2,3,建設工事統計調査,48,round,total,1
2021,1,2,5,2,4,令和３年経済センサス活動調査,2631,round,total,1
2021,1,2,6,1,1,人件費,20988,round,total,1
2021,1,2,6,1,2,監査委員関係費,2337,round,total,1
2021,1,3,1,1,1,人件費,406369,round,total,1
2021,1,3,1,1,2,一般事務費,4426,floor,org_subtotal,1
2021,1,3,1,1,4,民生委員，児童委員関係費,11461,round,total,1
2021,1,3,1,1,5,民生委員，児童委員協力員関係費,469,round,total,1
2021,1,3,1,1,6,市民福祉推進委員会関係費,1852,round,total,1
2021,1,3,1,1,8,社会福祉協議会,85360,round,org_subtotal,2
2021,1,3,1,1,9,福祉サービス第三者評価事業,1657,round,total,1
2021,1,3,1,1,10,権利擁護事業,23144,round,total,1
2021,1,3,1,1,11,避難行動要支援者支援事業,9699,round,total,1
2021,1,3,1,1,12,地域福祉推進事業補助,353,round,total,1
2021,1,3,1,1,13,社会福祉法人等指導監査等事業,536,round,total,1
2021,1,3,1,1,14,福祉有償運送事業,8597,round,total,1
2021,1,3,1,1,15,地域共生社会推進事業,15135,round,total,1
2021,1,3,1,1,17,特別弔慰金事務費,4,floor,total,1
2021,1,3,1,1,18,保護司費,1141,round,total,1
2021,1,3,1,1,19,多世代交流拠点整備アクション市リサーチ事業,62,round,total,1
2021,1,3,1,1,20,行旅病人・死亡人取扱費,1147,round,total,1
2021,1,3,1,1,21,緊急援護資金貸付,255,round,total,1
2021,1,3,1,1,22,障害支援区分判定審査会,2987,round,total,1
2021,1,3,1,1,23,地域自立支援協議会関係費,405,round,total,1
2021,1,3,1,1,24,中国残留邦人生活支援事業,7814,round,total,1
2021,1,3,1,1,25,受験生チャレンジ支援貸付事業,3292,round,total,1
2021,1,3,1,1,26,生活困窮者自立相談支援事業,114064,round,total,1
2021,1,3,1,1,27,障がい者虐待防止対策事業,5005,round,total,1
2021,1,3,1,1,28,入浴補助事業,608,round,total,1
2021,1,3,1,1,29,ふれあいサロン運営費補助,3150,round,total,1
2021,1,3,1,1,30,障がい者（児）ホームヘルパー研修,300,round,total,1
2021,1,3,1,1,31,障がい者就労・生活支援,23377,round,total,1
2021,1,3,1,1,32,障がい者理解促進・啓発事業,6,round,total,1
2021,1,3,1,1,33,青少年・若者支援事業,821,floor,total,1
2021,1,3,1,1,34,青少年問題協議会費,1005,round,total,1
2021,1,3,1,1,35,青少年育成委員会事業,686,round,total,1
2021,1,3,1,1,36,青少年委員関係費,3998,round,total,1
2021,1,3,1,1,37,国民健康保険特別会計繰出,822054,round,total,1
2021,1,3,1,1,38,生活応援プレミアム付商品券配布事業,54670,round,total,1
2021,1,3,1,1,39,生活困窮者自立支援金,79852,round,total,1
2021,1,3,1,1,40,新型コロナウイルス感染症緊急対策生活応援事業,4867,round,total,1
2021,1,3,1,1,41,住民税非課税世帯等に対する臨時特別給付金,503205,round,total,1
2021,1,3,1,2,1,一般事務費,333,round,total,1
2021,1,3,1,2,2,難病者相談設置,30,round,total,1
2021,1,3,1,2,3,身体障がい者相談,93,round,total,1
2021,1,3,1,2,5,心身障がい者福祉手当,146920,round,total,1
2021,1,3,1,2,6,特別障がい者手当等,20316,floor,total,1
2021,1,3,1,2,7,難病者福祉手当,42229,round,total,1
2021,1,3,1,2,8,重度脳性マヒ者介護人派遣,944,floor,total,1
2021,1,3,1,2,9,障がい者福祉センター,42715,round,total,1
2021,1,3,1,2,10,重度心身障がい者（児）介護用品費支給,348,round,total,1
2021,1,3,1,2,11,障がい者移送サービス事業,11397,round,total,1
2021,1,3,1,2,12,心身障がい者（児）医療費助成,97,round,total,1
2021,1,3,1,3,1,知的障がい者相談,61,round,total,1
2021,1,3,1,3,3,知的障がい者入所施設整備確保事業,1245,round,total,1
2021,1,3,1,3,4,知的障がい者生活寮,4525,round,total,1
2021,1,3,1,4,1,一般事務費,114,round,total,1
2021,1,3,1,4,2,老人保護措置費,1520,round,org_subtotal,2
2021,1,3,1,4,3,虐待防止・見守りﾈネットワーク事業,882,round,total,1
2021,1,3,1,4,4,高齢者地域相談事業,21798,round,total,1
2021,1,3,1,4,5,老人福祉センター,2483,round,total,1
2021,1,3,1,4,6,シルバー人材センター運営費助成,43015,round,total,1
2021,1,3,1,4,7,シルバー人材センターを活用した保育人材等確保支援事業,3600,round,total,1
2021,1,3,1,4,8,老人クラブ助成事業,4141,round,total,1
2021,1,3,1,4,9,敬老事業,8934,ceil,total,1
2021,1,3,1,4,10,高齢者週間行事,4,round,total,1
2021,1,3,1,4,11,高齢者緊急時通報事業,4131,round,total,1
2021,1,3,1,4,12,高齢者配食サービス事業,5701,round,total,1
2021,1,3,1,4,13,高齢者居宅内ごみ出しサポート事業,385,round,total,1
2021,1,3,1,4,14,熱中症予防事業,221,round,total,1
2021,1,3,1,4,15,在宅高齢者等おむつ支給事業,16997,round,total,1
2021,1,3,1,4,16,高齢者自立支援日常生活用具給付,353,round,total,1
2021,1,3,1,4,17,理美容サービス事業,563,round,total,1
2021,1,3,1,4,18,特別養護老人ホームベッド確保,20000,round,total,1
2021,1,3,1,4,19,生計困難者に対する利用者負担軽減措置事業,358,round,total,1
2021,1,3,1,4,20,認知症理解促進・啓発事業,778,round,total,1
2021,1,3,1,4,21,介護者支援事業,143,round,total,1
2021,1,3,1,4,22,認知症高齢者位置情報提供サービス,499,round,total,1
2021,1,3,1,4,23,介護職員研修受講費助成事業,721,round,total,1
2021,1,3,1,4,24,介護予防活動推進事業,11000,round,total,1
2021,1,3,1,4,25,在宅医療・介護連携事業,13617,ceil,total,1
2021,1,3,1,4,26,後期高齢者医療特別会計繰出,953224,round,total,1
2021,1,3,1,4,27,介護保険特別会計繰出,1000210,round,total,1
2021,1,3,1,5,1,人件費,3269,ceil,total,1
2021,1,3,1,5,2,国民年金事務費,10553,round,total,1
2021,1,3,1,6,1,地域・地区センター費地,41767,round,total,1
2021,1,3,1,6,2,地域センター運営協議会助成,58164,round,total,1
2021,1,3,1,7,1,一般事務費,26,round,total,1
2021,1,3,1,7,2,居住支援協議会関係費,508,round,total,1
2021,1,3,1,7,4,高齢者自立支援住宅改修事業,9041,round,total,1
2021,1,3,1,7,5,シルバーピア,51625,ceil,org_subtotal,1
2021,1,3,1,7,6,住宅耐震診断等助成,5473,round,total,1
2021,1,3,1,7,7,空家等対策関係費,5639,round,total,1
2021,1,3,1,7,8,都営住宅募集事務,23,round,total,1
2021,1,3,1,7,9,マンション適正管理促進関係費,30,ceil,total,1
2021,1,3,1,8,1,一般事務費,233,ceil,org_subtotal,2
2021,1,3,1,8,2,精神保健福祉事業,666,round,total,1
2021,1,3,1,8,3,重度訪問介護利用者大学等修学支援事業,363,round,total,1
2021,1,3,1,8,4,施設サービス費,742804,round,total,1
2021,1,3,1,8,5,居宅介護（ホームヘルプ）,202553,round,total,1
2021,1,3,1,8,6,短期入所（ショートステイ）,39069,round,total,1
2021,1,3,1,8,7,地域生活援助,231042,round,total,1
2021,1,3,1,8,8,サービス利用計画,27371,round,total,1
2021,1,3,1,8,9,高額障がい者福祉サービス費,5,round,total,1
2021,1,3,1,8,10,自立支援医療給付費（更生医療）,91273,round,total,1
2021,1,3,1,8,11,自立支援医療給付費（育成医療）,4,round,total,1
2021,1,3,1,8,12,補装具費支給事業,13990,round,total,1
2021,1,3,1,8,13,精神障がい者地域生活支援事業,7840,round,total,1
2021,1,3,1,8,14,意思疎通支援事業,3974,round,total,1
2021,1,3,1,8,15,日常生活用具費給付事業,19201,round,total,1
2021,1,3,1,8,16,移動支援費支給事業,22717,round,total,1
2021,1,3,1,8,17,地域活動支援センター事業,28720,round,total,1
2021,1,3,1,8,18,日中一時支援費支給事業,3555,round,total,1
2021,1,3,1,8,19,障がい者訪問入浴サービス,1752,round,total,1
2021,1,3,1,8,20,視覚障がい者情報支援,149,round,total,1
2021,1,3,1,8,21,更生訓練費,6,round,total,1
2021,1,3,1,8,25,障がい者通所施設等支援事業,2500,round,total,1
2021,1,3,1,8,26,障がい者日中活動系サービス推進事業,41828,round,total,1
2021,1,3,1,8,27,発達障がい者（児）支援事業,1200,round,total,1
2021,1,3,1,8,29,重症心身障がい児（者）在宅レスパイト事業,126,ceil,total,1
2021,1,3,1,8,30,障がい福祉サービス事業者等支援事業,600,round,total,1
2021,1,3,2,1,1,人件費,196585,round,total,1
2021,1,3,2,1,2,一般事務費,12753,ceil,org_subtotal,3
2021,1,3,2,1,3,障がい児支援事業,364657,round,org_subtotal,2
2021,1,3,2,1,4,障がい児通所施設等支援事業,6840,round,total,1
2021,1,3,2,1,5,児童育成手当,107821,round,total,1
2021,1,3,2,1,6,児童手当,1093135,round,total,1
2021,1,3,2,1,7,児童扶養手当,147854,round,total,1
2021,1,3,2,1,8,みんなで子育て事業,1159,round,total,1
2021,1,3,2,1,9,子育てサイト事業ｱ,2737,round,total,1
2021,1,3,2,1,10,子ども・子育て会議関係費,252,round,total,1
2021,1,3,2,1,11,子育て世帯緊急対策応援事業,2292,round,total,1
2021,1,3,2,1,12,地域課題解決型子ども議会事業,1744,round,total,1
2021,1,3,2,1,13,プレーパーク,7953,round,total,1
2021,1,3,2,1,14,自主保育支援,157,round,total,1
2021,1,3,2,1,15,要保護児童対策事業,7381,round,total,1
2021,1,3,2,1,16,低所得の子育て世帯に対する子育て世帯生活支援特別給付金,58911,round,total,1
2021,1,3,2,1,17,ひとり親世帯プレミアム付ﾌ商品券配布事業,4415,round,total,1
2021,1,3,2,1,18,子育て世帯への臨時特別給付（先行給付金）,457100,round,total,1
2021,1,3,2,1,19,子育て世帯への臨時特別給付（追加分）,454726,round,total,1
2021,1,3,2,1,20,子育て世帯への臨時特別給付（支援給付金）,2702,round,total,1
2021,1,3,2,2,2,ひとり親家庭等医療費助成,18841,round,total,1
2021,1,3,2,2,3,乳幼児医療費助成,163848,round,total,1
2021,1,3,2,2,4,義務教育就学児医療費助成,118547,round,total,1
2021,1,3,2,2,5,高校生世代医療費助成事業,341,round,total,1
2021,1,3,2,2,7,ひとり親家庭等生活支援事業,24815,round,total,1
2021,1,3,2,2,8,養育費受け取り支援事業,91,round,total,1
2021,1,3,2,2,9,保育所等児童運営費,3312238,round,total,1
2021,1,3,2,2,10,保育施設等利用児童保護者負担軽減,32244,round,total,1
2021,1,3,2,2,11,子ども家庭在宅サービス事業費,5736,floor,total,1
2021,1,3,2,3,1,子育て・教育支援複合施設関係費,17550,round,total,1
2021,1,3,2,3,2,子ども家庭支援センター事業運営費,61570,round,total,1
2021,1,3,2,3,3,児童遊園費,22790,round,total,1
2021,1,3,2,4,1,人件費,563116,round,total,1
2021,1,3,2,4,2,病児・病後児保育,8077,round,total,1
2021,1,3,2,4,3,保育園維持管理費,267885,floor,total,1
2021,1,3,2,5,1,人件費,46623,round,total,1
2021,1,3,2,5,2,学童保育所維持管理費,53618,round,org_subtotal,2
2021,1,3,2,5,4,放課後クラブ,83050,round,total,1
2021,1,3,2,5,5,こどもクラブ,15640,round,total,1
2021,1,3,2,6,1,児童館関係費,232301,round,total,1
2021,1,3,3,1,1,人件費,122405,round,total,1
2021,1,3,3,1,2,一般事務費,50018,round,total,1
2021,1,3,3,2,1,生活保護費,2259179,round,total,1
2021,1,4,1,1,1,人件費,114091,round,total,1
2021,1,4,1,1,2,一般事務費,20841,round,total,1
2021,1,4,1,1,3,あいとぴあセンター管理運営費,77467,round,total,1
2021,1,4,1,1,4,健康づくり推進協議会関係費,266,round,total,1
2021,1,4,1,1,5,健康診査,64697,round,total,1
2021,1,4,1,1,6,がん検診,59093,round,total,1
2021,1,4,1,1,7,健康教育,382,round,total,1
2021,1,4,1,1,8,母子保健事業関係費,98414,round,total,1
2021,1,4,1,1,9,使用済み注射針回収事業補助,350,round,total,1
2021,1,4,1,1,10,食育推進事業,307,round,total,1
2021,1,4,1,1,11,養育医療,4494,round,total,1
2021,1,4,1,1,12,災害医療コーディネーター関係費ﾈ,1386,round,total,1
2021,1,4,1,1,13,健康ポイント制度関係費,643,round,total,1
2021,1,4,1,1,14,専用水道事務等事務委託費,1078,round,total,1
2021,1,4,1,1,15,自殺対策関係費,73,round,total,1
2021,1,4,1,1,16,乳がん啓発事業,104,round,total,1
2021,1,4,1,1,18,新型コロナウイルス感染症自宅療養者医療支援事業,1067,round,total,1
2021,1,4,1,2,1,予防接種,244725,ceil,total,1
2021,1,4,1,2,2,結核検診,13,round,total,1
2021,1,4,1,2,3,感染症予防,2200,round,total,1
2021,1,4,1,2,4,在宅ねたきり高齢者訪問歯科診療,1266,round,total,1
2021,1,4,1,2,5,休日診療所等関係費,36072,round,total,1
2021,1,4,1,2,6,健康増進,6803,round,total,1
2021,1,4,1,2,7,狂犬病予防,872,ceil,total,1
2021,1,4,1,2,8,小児初期救急平日準夜間診療事業,2562,round,total,1
2021,1,4,1,2,9,飼い主のいない猫の不妊去勢手術費助成事業,36,round,total,1
2021,1,4,1,2,10,新型コロナウイルス感染症P予防,2812,round,org_subtotal,2
2021,1,4,1,2,11,新型コロナウイルスPＰＣＲ検査センター関係費,6138,round,total,1
2021,1,4,1,2,12,新型コロナ予防接種,787921,round,total,1
2021,1,4,1,3,1,環境美化推進事業,4208,round,total,1
2021,1,4,1,4,1,人件費,28183,ceil,total,1
2021,1,4,1,4,2,公害対策費,2550,round,total,1
2021,1,4,1,4,3,環境学習,95,round,total,1
2021,1,4,1,4,4,環境保全実施計画推進,2752,round,total,1
2021,1,4,1,4,5,地球温暖化対策関連事業,4674,round,total,1
2021,1,4,1,4,6,ＰＣＢ含有物処理費,154,round,total,1
2021,1,4,1,5,1,人件費,72935,round,total,1
2021,1,4,1,5,2,一般事務費,198,round,total,1
2021,1,4,1,5,3,自然保護費,13234,floor,total,1
2021,1,4,1,5,4,緑化推進,1111,round,total,1
2021,1,4,1,5,5,水辺の楽校推進,589,round,total,1
2021,1,4,1,5,6,生物多様性保全事業,2767,round,total,1
2021,1,4,2,1,1,人件費,57071,round,total,1
2021,1,4,2,1,2,一般事務費,2660,round,total,1
2021,1,4,2,1,3,清掃施設整備基金費,50163,round,total,1
2021,1,4,2,2,1,一般事務費,1258,round,total,1
2021,1,4,2,2,2,塵芥処理費,175612,round,total,1
2021,1,4,2,2,3,不燃ごみ，資源物，粗大ごみ処理費,299156,round,total,1
2021,1,4,2,2,4,ごみ減量対策費,97725,round,total,1
2021,1,4,2,2,5,組合維持管理費,481794,round,total,1
2021,1,4,2,2,6,使用済小型家電リサイクル関係費,4511,round,total,1
2021,1,4,2,3,1,し尿処理費,3564,round,total,1
2021,1,4,2,3,2,多摩川衛生組合維持管理費,3525,round,total,1
2021,1,4,2,4,1,リサイクルセンター維持管理費,19115,round,total,1
2021,1,4,2,4,2,リサイクルセンター事業費,44772,round,total,1
2021,1,4,2,4,3,ストックヤード維持管理費,119,round,total,1
2021,1,5,2,1,1,勤労者互助会関係費,3358,round,total,1
2021,1,6,1,1,1,農業委員会関係費,5724,round,total,1
2021,1,6,1,2,1,人件費,12088,round,total,1
2021,1,6,1,2,2,一般事務費,6,round,total,1
2021,1,6,1,3,2,農業振興関係費,13048,round,total,1
2021,1,6,1,4,1,市民農園関係費,4116,round,total,1
2021,1,7,1,1,1,人件費,51701,round,total,1
2021,1,7,1,1,2,一般事務費,4474,round,total,1
2021,1,7,1,2,1,中小企業者事業資金融資あっ旋等関係費,4510,round,total,1
2021,1,7,1,2,2,商工振興補助,13159,round,total,1
2021,1,7,1,2,3,就労・創業支援事業,3803,round,total,1
2021,1,7,1,2,4,商店街チャレンジ戦略ｲﾍ支援事業費補助,759,round,total,1
2021,1,7,1,2,5,こまえ元気わくわく事業,1795,round,total,1
2021,1,7,1,2,6,中小企業者緊急対策応援事業,60800,round,total,1
2021,1,7,1,2,7,プレミアム付商品券事業,162332,round,total,1
2021,1,7,1,3,1,消費経済対策費,6362,round,total,1
2021,1,7,1,4,1,観光協会補助,1473,round,total,1
2021,1,8,1,1,1,人件費,122054,round,total,1
2021,1,8,1,1,2,一般事務費,68,round,org_subtotal,3
2021,1,8,1,1,3,土地開発公社運営関係費,189,floor,total,1
2021,1,8,2,1,1,一般事務費,4598,ceil,org_subtotal,2
2021,1,8,2,2,1,道路維持費,96239,round,org_subtotal,2
2021,1,8,2,3,1,道路新設改良費,69055,round,total,1
2021,1,8,2,3,2,市道３２号線（八幡通り）整備事業,24964,round,total,1
2021,1,8,2,3,3,ぽかぽか広場関係費,65571,round,total,1
2021,1,8,2,4,1,街路灯維持管理費,28371,round,total,1
2021,1,8,2,5,1,交通安全対策費,3546,floor,total,1
2021,1,8,2,5,2,自転車整理関係費,17484,round,total,1
2021,1,8,2,5,3,交通安全施設整備費,21480,round,total,1
2021,1,8,3,1,1,河川維持改修費,975,round,total,1
2021,1,8,3,1,2,河川環境整備費,27,ceil,total,1
2021,1,8,3,1,3,多摩川河川敷環境保全事業,37289,round,total,1
2021,1,8,3,1,4,多摩川利活用推進,9252,round,total,1
2021,1,8,4,1,1,人件費,214844,round,total,1
2021,1,8,4,1,2,一般事務費,3749,round,total,1
2021,1,8,4,1,3,都市計画審議会関係費,453,round,total,1
2021,1,8,4,1,4,協働まちづくり関係費,1041,round,total,1
2021,1,8,4,1,5,地区計画関係費,13984,round,total,1
2021,1,8,4,1,6,和泉多摩川緑地都立公園化公整備推進関係費,86,round,total,1
2021,1,8,4,1,7,都市計画マスタープラン等関係費,9364,round,total,1
2021,1,8,4,1,8,コミュニティバス関係費,18041,round,total,1
2021,1,8,4,1,9,都市計画関係費,11931,round,total,1
2021,1,8,4,1,10,都市計画事業基金費,300001,round,total,1
2021,1,8,4,2,1,駐車場事業特別会計繰出,92007,round,total,1
2021,1,8,4,3,1,調布都市計画道路３・４・１６号線整備費（電中研前）,38932,round,total,1
2021,1,8,4,3,2,調布都市計画道路３・４・１６号線整備費（岩戸北区間）,10715,round,total,1
2021,1,8,4,4,1,都市公園維持管理費,143637,round,total,1
2021,1,8,4,4,2,弁財天池緑地管理費,5560,round,total,1
2021,1,8,4,4,3,自主管理公園費,1342,round,total,1
2021,1,8,4,4,4,「花いっぱいエリア」事業,278,round,org_subtotal,2
2021,1,8,4,4,5,都市計画公園整備費,10230,round,total,1
2021,1,8,4,4,6,緑化基金費,17031,round,total,1
2021,1,8,4,5,1,下水道事業会計繰出,419187,round,total,1
2021,1,9,1,1,1,常備消防事務委託費,1076556,round,total,1
2021,1,9,1,2,1,分団関係費,40837,round,total,1
2021,1,9,1,2,2,消防施設維持管理費,44970,ceil,total,1
2021,1,9,1,3,1,消防施設整備費,721,round,total,1
2021,1,9,1,4,2,災害対策関係費,81629,round,total,1
2021,1,9,1,4,3,国民保護関係費,685,round,total,1
2021,1,9,1,4,4,災害見舞金,50,round,total,1
2021,1,9,1,4,5,参加型防災セミナーｱ,205,round,total,1
2021,1,10,1,1,1,委員会関係費,4103,round,total,1
2021,1,10,1,2,1,人件費,152129,round,total,1
2021,1,10,1,2,2,一般事務費,4237,round,org_subtotal,3
2021,1,10,1,2,3,教育広報関係費,2810,floor,total,1
2021,1,10,1,2,4,奨学金支給事務,3794,round,total,1
2021,1,10,1,2,5,西和泉体育館，西和泉グランド維持管理費,3176,round,total,1
2021,1,10,1,2,6,学校安全対策費,12044,round,total,1
2021,1,10,1,2,7,教職員給与支給事務,10,round,total,1
2021,1,10,1,3,1,就学事務費,4338,round,org_subtotal,2
2021,1,10,1,3,2,就学相談関係費,7747,round,total,1
2021,1,10,1,3,3,特別支援教育支援員,8222,round,total,1
2021,1,10,1,3,4,指導一般事務費,21614,round,total,1
2021,1,10,1,3,5,教育相談関係費,20002,round,total,1
2021,1,10,1,3,6,不登校対策支援,18131,round,total,1
2021,1,10,1,3,7,特別支援教育推進,4597,round,org_subtotal,2
2021,1,10,1,3,8,夏季休業水泳指導,220,round,total,1
2021,1,10,1,3,9,学校と家庭の連携推進,2962,round,total,1
2021,1,10,1,3,10,教職員福利厚生費,7750,round,total,1
2021,1,10,1,3,11,教育支援センター関係費,1504,round,org_subtotal,2
2021,1,10,1,3,12,講師派遣,11594,round,total,1
